"time","wallTime","source2.y","source1.y","adder.y"
0.9188,1.03234,0.794874,0.794874,1.58969
0.9189,1.03234,0.794935,0.794935,1.58981
0.919,1.03235,0.794995,0.794995,1.58993
0.9191,1.03236,0.795056,0.795056,1.59005
0.9192,1.03236,0.795117,0.795117,1.59017
0.9193,1.03237,0.795177,0.795177,1.59029
0.9194,1.03237,0.795238,0.795238,1.59042
0.9195,1.03238,0.795299,0.795299,1.59054
0.9196,1.03239,0.795359,0.795359,1.59066
0.9197,1.03239,0.79542,0.79542,1.59078
0.9198,1.0324,0.79548,0.79548,1.5909
0.9199,1.0324,0.795541,0.795541,1.59102
0.92,1.03241,0.795602,0.795602,1.59114
0.9201,1.03242,0.795662,0.795662,1.59126
0.9202,1.03242,0.795723,0.795723,1.59138
0.9203,1.03243,0.795783,0.795783,1.59151
0.9204,1.03243,0.795844,0.795844,1.59163
0.9205,1.03244,0.795904,0.795904,1.59175
0.9206,1.03244,0.795965,0.795965,1.59187
0.9207,1.03245,0.796025,0.796025,1.59199
0.9208,1.03245,0.796086,0.796086,1.59211
0.9209,1.03246,0.796147,0.796147,1.59223
0.921,1.03247,0.796207,0.796207,1.59235
0.9211,1.03247,0.796268,0.796268,1.59247
0.9212,1.03248,0.796328,0.796328,1.5926
0.9213,1.03248,0.796389,0.796389,1.59272
0.9214,1.03249,0.796449,0.796449,1.59284
0.9215,1.03249,0.796509,0.796509,1.59296
0.9216,1.0325,0.79657,0.79657,1.59308
0.9217,1.03251,0.79663,0.79663,1.5932
0.9218,1.03251,0.796691,0.796691,1.59332
0.9219,1.03252,0.796751,0.796751,1.59344
0.922,1.03253,0.796812,0.796812,1.59356
0.9221,1.03253,0.796872,0.796872,1.59368
0.9222,1.03254,0.796932,0.796932,1.5938
0.9223,1.03254,0.796993,0.796993,1.59393
0.9224,1.03255,0.797053,0.797053,1.59405
0.9225,1.03255,0.797114,0.797114,1.59417
0.9226,1.03256,0.797174,0.797174,1.59429
0.9227,1.03256,0.797234,0.797234,1.59441
0.9228,1.03257,0.797295,0.797295,1.59453
0.9229,1.03258,0.797355,0.797355,1.59465
0.923,1.03258,0.797415,0.797415,1.59477
0.9231,1.03259,0.797476,0.797476,1.59489
0.9232,1.03259,0.797536,0.797536,1.59501
0.9233,1.0326,0.797596,0.797596,1.59513
0.9234,1.03261,0.797657,0.797657,1.59525
0.9235,1.03261,0.797717,0.797717,1.59537
0.9236,1.03262,0.797777,0.797777,1.59549
0.9237,1.03262,0.797838,0.797838,1.59562
0.9238,1.03263,0.797898,0.797898,1.59574
0.9239,1.03263,0.797958,0.797958,1.59586
0.924,1.03264,0.798019,0.798019,1.59598
0.9241,1.03264,0.798079,0.798079,1.5961
0.9242,1.03265,0.798139,0.798139,1.59622
0.9243,1.03265,0.798199,0.798199,1.59634
0.9244,1.03266,0.79826,0.79826,1.59646
0.9245,1.03267,0.79832,0.79832,1.59658
0.9246,1.03267,0.79838,0.79838,1.5967
0.9247,1.03268,0.79844,0.79844,1.59682
0.9248,1.03268,0.7985,0.7985,1.59694
0.9249,1.03269,0.798561,0.798561,1.59706
0.925,1.03269,0.798621,0.798621,1.59718
0.9251,1.0327,0.798681,0.798681,1.5973
0.9252,1.03271,0.798741,0.798741,1.59742
0.9253,1.03271,0.798801,0.798801,1.59754
0.9254,1.03272,0.798861,0.798861,1.59766
0.9255,1.03272,0.798922,0.798922,1.59778
0.9256,1.03273,0.798982,0.798982,1.5979
0.9257,1.03273,0.799042,0.799042,1.59802
0.9258,1.03274,0.799102,0.799102,1.59814
0.9259,1.03275,0.799162,0.799162,1.59826
0.926,1.03275,0.799222,0.799222,1.59838
0.9261,1.03276,0.799282,0.799282,1.5985
0.9262,1.03276,0.799342,0.799342,1.59862
0.9263,1.03277,0.799402,0.799402,1.59874
0.9264,1.03277,0.799463,0.799463,1.59887
0.9265,1.03278,0.799523,0.799523,1.59899
0.9266,1.03279,0.799583,0.799583,1.59911
0.9267,1.03279,0.799643,0.799643,1.59923
0.9268,1.0328,0.799703,0.799703,1.59935
0.9269,1.0328,0.799763,0.799763,1.59947
0.927,1.03281,0.799823,0.799823,1.59959
0.9271,1.03281,0.799883,0.799883,1.59971
0.9272,1.03282,0.799943,0.799943,1.59983
0.9273,1.03283,0.800003,0.800003,1.59995
0.9274,1.03283,0.800063,0.800063,1.60007
0.9275,1.03284,0.800123,0.800123,1.60019
0.9276,1.03284,0.800183,0.800183,1.60031
0.9277,1.03285,0.800243,0.800243,1.60043
0.9278,1.03285,0.800303,0.800303,1.60055
0.9279,1.03286,0.800363,0.800363,1.60067
0.928,1.03287,0.800423,0.800423,1.60079
0.9281,1.03287,0.800483,0.800483,1.60091
0.9282,1.03288,0.800543,0.800543,1.60103
0.9283,1.03288,0.800602,0.800602,1.60115
0.9284,1.03289,0.800662,0.800662,1.60126
0.9285,1.03289,0.800722,0.800722,1.60138
0.9286,1.0329,0.800782,0.800782,1.6015
0.9287,1.03291,0.800842,0.800842,1.60162
0.9288,1.03291,0.800902,0.800902,1.60174
0.9289,1.03292,0.800962,0.800962,1.60186
0.929,1.03292,0.801022,0.801022,1.60198
0.9291,1.03293,0.801082,0.801082,1.6021
0.9292,1.03294,0.801141,0.801141,1.60222
0.9293,1.03294,0.801201,0.801201,1.60234
0.9294,1.03295,0.801261,0.801261,1.60246
0.9295,1.03295,0.801321,0.801321,1.60258
0.9296,1.03296,0.801381,0.801381,1.6027
0.9297,1.03296,0.801441,0.801441,1.60282
0.9298,1.03297,0.8015,0.8015,1.60294
0.9299,1.03297,0.80156,0.80156,1.60306
0.93,1.03298,0.80162,0.80162,1.60318
0.9301,1.03298,0.80168,0.80168,1.6033
0.9302,1.03299,0.801739,0.801739,1.60342
0.9303,1.033,0.801799,0.801799,1.60354
0.9304,1.033,0.801859,0.801859,1.60366
0.9305,1.03301,0.801919,0.801919,1.60378
0.9306,1.03301,0.801978,0.801978,1.6039
0.9307,1.03302,0.802038,0.802038,1.60402
0.9308,1.03302,0.802098,0.802098,1.60414
0.9309,1.03303,0.802158,0.802158,1.60426
0.931,1.03303,0.802217,0.802217,1.60438
0.9311,1.03304,0.802277,0.802277,1.60449
0.9312,1.03304,0.802337,0.802337,1.60461
0.9313,1.03305,0.802396,0.802396,1.60473
0.9314,1.03306,0.802456,0.802456,1.60485
0.9315,1.03306,0.802516,0.802516,1.60497
0.9316,1.03307,0.802575,0.802575,1.60509
0.9317,1.03307,0.802635,0.802635,1.60521
0.9318,1.03308,0.802695,0.802695,1.60533
0.9319,1.03308,0.802754,0.802754,1.60545
0.932,1.03309,0.802814,0.802814,1.60557
0.9321,1.0331,0.802874,0.802874,1.60569
0.9322,1.0331,0.802933,0.802933,1.60581
0.9323,1.03311,0.802993,0.802993,1.60593
0.9324,1.03311,0.803052,0.803052,1.60605
0.9325,1.03312,0.803112,0.803112,1.60616
0.9326,1.03312,0.803172,0.803172,1.60628
0.9327,1.03313,0.803231,0.803231,1.6064
0.9328,1.03313,0.803291,0.803291,1.60652
0.9329,1.03314,0.80335,0.80335,1.60664
0.933,1.03315,0.80341,0.80341,1.60676
0.9331,1.03315,0.803469,0.803469,1.60688
0.9332,1.03316,0.803529,0.803529,1.607
0.9333,1.03316,0.803588,0.803588,1.60712
0.9334,1.03317,0.803648,0.803648,1.60724
0.9335,1.03317,0.803707,0.803707,1.60736
0.9336,1.03318,0.803767,0.803767,1.60747
0.9337,1.03318,0.803826,0.803826,1.60759
0.9338,1.03319,0.803886,0.803886,1.60771
0.9339,1.03319,0.803945,0.803945,1.60783
0.934,1.0332,0.804005,0.804005,1.60795
0.9341,1.03321,0.804064,0.804064,1.60807
0.9342,1.03321,0.804124,0.804124,1.60819
0.9343,1.03322,0.804183,0.804183,1.60831
0.9344,1.03322,0.804243,0.804243,1.60843
0.9345,1.03323,0.804302,0.804302,1.60854
0.9346,1.03323,0.804361,0.804361,1.60866
0.9347,1.03324,0.804421,0.804421,1.60878
0.9348,1.03324,0.80448,0.80448,1.6089
0.9349,1.03325,0.80454,0.80454,1.60902
0.935,1.03326,0.804599,0.804599,1.60914
0.9351,1.03326,0.804658,0.804658,1.60926
0.9352,1.03327,0.804718,0.804718,1.60938
0.9353,1.03327,0.804777,0.804777,1.6095
0.9354,1.03328,0.804837,0.804837,1.60961
0.9355,1.03329,0.804896,0.804896,1.60973
0.9356,1.03329,0.804955,0.804955,1.60985
0.9357,1.03329,0.805015,0.805015,1.60997
0.9358,1.0333,0.805074,0.805074,1.61009
0.9359,1.03331,0.805133,0.805133,1.61021
0.936,1.03331,0.805192,0.805192,1.61033
0.9361,1.03332,0.805252,0.805252,1.61044
0.9362,1.03332,0.805311,0.805311,1.61056
0.9363,1.03333,0.80537,0.80537,1.61068
0.9364,1.03333,0.80543,0.80543,1.6108
0.9365,1.03334,0.805489,0.805489,1.61092
0.9366,1.03334,0.805548,0.805548,1.61104
0.9367,1.03335,0.805607,0.805607,1.61116
0.9368,1.03335,0.805667,0.805667,1.61127
0.9369,1.03336,0.805726,0.805726,1.61139
0.937,1.03336,0.805785,0.805785,1.61151
0.9371,1.03337,0.805844,0.805844,1.61163
0.9372,1.03338,0.805904,0.805904,1.61175
0.9373,1.03338,0.805963,0.805963,1.61187
0.9374,1.03339,0.806022,0.806022,1.61198
0.9375,1.03339,0.806081,0.806081,1.6121
0.9376,1.0334,0.80614,0.80614,1.61222
0.9377,1.0334,0.806199,0.806199,1.61234
0.9378,1.03341,0.806259,0.806259,1.61246
0.9379,1.03341,0.806318,0.806318,1.61258
0.938,1.03342,0.806377,0.806377,1.61269
0.9381,1.03342,0.806436,0.806436,1.61281
0.9382,1.03343,0.806495,0.806495,1.61293
0.9383,1.03343,0.806554,0.806554,1.61305
0.9384,1.03344,0.806613,0.806613,1.61317
0.9385,1.03345,0.806673,0.806673,1.61329
0.9386,1.03345,0.806732,0.806732,1.6134
0.9387,1.03346,0.806791,0.806791,1.61352
0.9388,1.03346,0.80685,0.80685,1.61364
0.9389,1.03347,0.806909,0.806909,1.61376
0.939,1.03347,0.806968,0.806968,1.61388
0.9391,1.03348,0.807027,0.807027,1.61399
0.9392,1.03348,0.807086,0.807086,1.61411
0.9393,1.03349,0.807145,0.807145,1.61423
0.9394,1.04019,0.807204,0.807204,1.61435
0.9395,1.04021,0.807263,0.807263,1.61447
0.9396,1.04022,0.807322,0.807322,1.61459
0.9397,1.04023,0.807381,0.807381,1.6147
0.9398,1.04023,0.80744,0.80744,1.61482
0.9399,1.04024,0.807499,0.807499,1.61494
0.94,1.04024,0.807558,0.807558,1.61506
0.9401,1.04025,0.807617,0.807617,1.61518
0.9402,1.04026,0.807676,0.807676,1.61529
0.9403,1.04026,0.807735,0.807735,1.61541
0.9404,1.04027,0.807794,0.807794,1.61553
0.9405,1.04027,0.807853,0.807853,1.61565
0.9406,1.04028,0.807912,0.807912,1.61576
0.9407,1.04029,0.807971,0.807971,1.61588
0.9408,1.04029,0.80803,0.80803,1.616
0.9409,1.0403,0.808089,0.808089,1.61612
0.941,1.0403,0.808147,0.808147,1.61624
0.9411,1.04031,0.808206,0.808206,1.61635
0.9412,1.04031,0.808265,0.808265,1.61647
0.9413,1.04032,0.808324,0.808324,1.61659
0.9414,1.04033,0.808383,0.808383,1.61671
0.9415,1.04033,0.808442,0.808442,1.61682
0.9416,1.04034,0.808501,0.808501,1.61694
0.9417,1.04034,0.80856,0.80856,1.61706
0.9418,1.04035,0.808618,0.808618,1.61718
0.9419,1.04035,0.808677,0.808677,1.6173
0.942,1.04036,0.808736,0.808736,1.61741
0.9421,1.04036,0.808795,0.808795,1.61753
0.9422,1.04037,0.808854,0.808854,1.61765
0.9423,1.04037,0.808912,0.808912,1.61777
0.9424,1.04038,0.808971,0.808971,1.61788
0.9425,1.04039,0.80903,0.80903,1.618
0.9426,1.04039,0.809089,0.809089,1.61812
0.9427,1.0404,0.809148,0.809148,1.61824
0.9428,1.0404,0.809206,0.809206,1.61835
0.9429,1.0404,0.809265,0.809265,1.61847
0.943,1.04041,0.809324,0.809324,1.61859
0.9431,1.04042,0.809383,0.809383,1.61871
0.9432,1.04042,0.809441,0.809441,1.61882
0.9433,1.04043,0.8095,0.8095,1.61894
0.9434,1.04043,0.809559,0.809559,1.61906
0.9435,1.04044,0.809617,0.809617,1.61918
0.9436,1.04045,0.809676,0.809676,1.61929
0.9437,1.04045,0.809735,0.809735,1.61941
0.9438,1.04046,0.809793,0.809793,1.61953
0.9439,1.04046,0.809852,0.809852,1.61965
0.944,1.04047,0.809911,0.809911,1.61976
0.9441,1.04047,0.809969,0.809969,1.61988
0.9442,1.04048,0.810028,0.810028,1.62
0.9443,1.04048,0.810087,0.810087,1.62011
0.9444,1.04049,0.810145,0.810145,1.62023
0.9445,1.0405,0.810204,0.810204,1.62035
0.9446,1.0405,0.810263,0.810263,1.62047
0.9447,1.04051,0.810321,0.810321,1.62058
0.9448,1.04051,0.81038,0.81038,1.6207
0.9449,1.04052,0.810438,0.810438,1.62082
0.945,1.04052,0.810497,0.810497,1.62094
0.9451,1.04053,0.810556,0.810556,1.62105
0.9452,1.04054,0.810614,0.810614,1.62117
0.9453,1.04054,0.810673,0.810673,1.62129
0.9454,1.04055,0.810731,0.810731,1.6214
0.9455,1.04055,0.81079,0.81079,1.62152
0.9456,1.04056,0.810848,0.810848,1.62164
0.9457,1.04056,0.810907,0.810907,1.62175
0.9458,1.04056,0.810965,0.810965,1.62187
0.9459,1.04057,0.811024,0.811024,1.62199
0.946,1.04058,0.811082,0.811082,1.62211
0.9461,1.04058,0.811141,0.811141,1.62222
0.9462,1.04059,0.811199,0.811199,1.62234
0.9463,1.04059,0.811258,0.811258,1.62246
0.9464,1.0406,0.811316,0.811316,1.62257
0.9465,1.0406,0.811375,0.811375,1.62269
0.9466,1.04061,0.811433,0.811433,1.62281
0.9467,1.04061,0.811492,0.811492,1.62292
0.9468,1.04062,0.81155,0.81155,1.62304
0.9469,1.04062,0.811608,0.811608,1.62316
0.947,1.04063,0.811667,0.811667,1.62328
0.9471,1.04064,0.811725,0.811725,1.62339
0.9472,1.04065,0.811784,0.811784,1.62351
0.9473,1.04065,0.811842,0.811842,1.62363
0.9474,1.04066,0.8119,0.8119,1.62374
0.9475,1.04067,0.811959,0.811959,1.62386
0.9476,1.04067,0.812017,0.812017,1.62398
0.9477,1.04068,0.812075,0.812075,1.62409
0.9478,1.04068,0.812134,0.812134,1.62421
0.9479,1.04069,0.812192,0.812192,1.62433
0.948,1.0407,0.812251,0.812251,1.62444
0.9481,1.0407,0.812309,0.812309,1.62456
0.9482,1.04071,0.812367,0.812367,1.62468
0.9483,1.04071,0.812425,0.812425,1.62479
0.9484,1.04072,0.812484,0.812484,1.62491
0.9485,1.04072,0.812542,0.812542,1.62503
0.9486,1.04073,0.8126,0.8126,1.62514
0.9487,1.04073,0.812659,0.812659,1.62526
0.9488,1.04074,0.812717,0.812717,1.62538
0.9489,1.04075,0.812775,0.812775,1.62549
0.949,1.04075,0.812833,0.812833,1.62561
0.9491,1.04076,0.812892,0.812892,1.62573
0.9492,1.04076,0.81295,0.81295,1.62584
0.9493,1.04077,0.813008,0.813008,1.62596
0.9494,1.04077,0.813066,0.813066,1.62607
0.9495,1.04078,0.813125,0.813125,1.62619
0.9496,1.04078,0.813183,0.813183,1.62631
0.9497,1.04079,0.813241,0.813241,1.62642
0.9498,1.04079,0.813299,0.813299,1.62654
0.9499,1.0408,0.813357,0.813357,1.62666
0.95,1.04081,0.813416,0.813416,1.62677
0.9501,1.04081,0.813474,0.813474,1.62689
0.9502,1.04082,0.813532,0.813532,1.62701
0.9503,1.04082,0.81359,0.81359,1.62712
0.9504,1.04083,0.813648,0.813648,1.62724
0.9505,1.04084,0.813706,0.813706,1.62735
0.9506,1.04084,0.813764,0.813764,1.62747
0.9507,1.04085,0.813822,0.813822,1.62759
0.9508,1.04085,0.813881,0.813881,1.6277
0.9509,1.04086,0.813939,0.813939,1.62782
0.951,1.04086,0.813997,0.813997,1.62794
0.9511,1.04087,0.814055,0.814055,1.62805
0.9512,1.04087,0.814113,0.814113,1.62817
0.9513,1.04088,0.814171,0.814171,1.62828
0.9514,1.04089,0.814229,0.814229,1.6284
0.9515,1.04089,0.814287,0.814287,1.62852
0.9516,1.0409,0.814345,0.814345,1.62863
0.9517,1.0409,0.814403,0.814403,1.62875
0.9518,1.04091,0.814461,0.814461,1.62886
0.9519,1.04091,0.814519,0.814519,1.62898
0.952,1.04092,0.814577,0.814577,1.6291
0.9521,1.04092,0.814635,0.814635,1.62921
0.9522,1.04093,0.814693,0.814693,1.62933
0.9523,1.04093,0.814751,0.814751,1.62944
0.9524,1.04094,0.814809,0.814809,1.62956
0.9525,1.04094,0.814867,0.814867,1.62968
0.9526,1.04095,0.814925,0.814925,1.62979
0.9527,1.04095,0.814983,0.814983,1.62991
0.9528,1.04096,0.815041,0.815041,1.63002
0.9529,1.04097,0.815099,0.815099,1.63014
0.953,1.04097,0.815157,0.815157,1.63026
0.9531,1.04098,0.815215,0.815215,1.63037
0.9532,1.04098,0.815273,0.815273,1.63049
0.9533,1.04099,0.815331,0.815331,1.6306
0.9534,1.04099,0.815389,0.815389,1.63072
0.9535,1.041,0.815446,0.815446,1.63083
0.9536,1.04101,0.815504,0.815504,1.63095
0.9537,1.04101,0.815562,0.815562,1.63107
0.9538,1.04102,0.81562,0.81562,1.63118
0.9539,1.04103,0.815678,0.815678,1.6313
0.954,1.04103,0.815736,0.815736,1.63141
0.9541,1.04105,0.815794,0.815794,1.63153
0.9542,1.04105,0.815851,0.815851,1.63164
0.9543,1.04106,0.815909,0.815909,1.63176
0.9544,1.04106,0.815967,0.815967,1.63188
0.9545,1.04107,0.816025,0.816025,1.63199
0.9546,1.04108,0.816083,0.816083,1.63211
0.9547,1.04108,0.81614,0.81614,1.63222
0.9548,1.04109,0.816198,0.816198,1.63234
0.9549,1.04109,0.816256,0.816256,1.63245
0.955,1.0411,0.816314,0.816314,1.63257
0.9551,1.0411,0.816371,0.816371,1.63269
0.9552,1.04111,0.816429,0.816429,1.6328
0.9553,1.04111,0.816487,0.816487,1.63292
0.9554,1.04112,0.816545,0.816545,1.63303
0.9555,1.04112,0.816602,0.816602,1.63315
0.9556,1.04113,0.81666,0.81666,1.63326
0.9557,1.04114,0.816718,0.816718,1.63338
0.9558,1.04114,0.816776,0.816776,1.63349
0.9559,1.04115,0.816833,0.816833,1.63361
0.956,1.04115,0.816891,0.816891,1.63372
0.9561,1.04116,0.816949,0.816949,1.63384
0.9562,1.04116,0.817006,0.817006,1.63395
0.9563,1.04117,0.817064,0.817064,1.63407
0.9564,1.04117,0.817122,0.817122,1.63419
0.9565,1.04118,0.817179,0.817179,1.6343
0.9566,1.04118,0.817237,0.817237,1.63442
0.9567,1.04119,0.817294,0.817294,1.63453
0.9568,1.0412,0.817352,0.817352,1.63465
0.9569,1.0412,0.81741,0.81741,1.63476
0.957,1.04121,0.817467,0.817467,1.63488
0.9571,1.04121,0.817525,0.817525,1.63499
0.9572,1.04122,0.817583,0.817583,1.63511
0.9573,1.04122,0.81764,0.81764,1.63522
0.9574,1.04123,0.817698,0.817698,1.63534
0.9575,1.04123,0.817755,0.817755,1.63545
0.9576,1.04124,0.817813,0.817813,1.63557
0.9577,1.04124,0.81787,0.81787,1.63568
0.9578,1.04125,0.817928,0.817928,1.6358
0.9579,1.04125,0.817985,0.817985,1.63591
0.958,1.04126,0.818043,0.818043,1.63603
0.9581,1.04126,0.8181,0.8181,1.63614
0.9582,1.04127,0.818158,0.818158,1.63626
0.9583,1.04127,0.818215,0.818215,1.63637
0.9584,1.04128,0.818273,0.818273,1.63649
0.9585,1.04128,0.81833,0.81833,1.6366
0.9586,1.04129,0.818388,0.818388,1.63672
0.9587,1.0413,0.818445,0.818445,1.63683
0.9588,1.0413,0.818503,0.818503,1.63695
0.9589,1.04131,0.81856,0.81856,1.63706
0.959,1.04131,0.818618,0.818618,1.63718
0.9591,1.04132,0.818675,0.818675,1.63729
0.9592,1.04132,0.818732,0.818732,1.63741
0.9593,1.04133,0.81879,0.81879,1.63752
0.9594,1.04133,0.818847,0.818847,1.63764
0.9595,1.04134,0.818905,0.818905,1.63775
0.9596,1.04135,0.818962,0.818962,1.63787
0.9597,1.04135,0.819019,0.819019,1.63798
0.9598,1.04136,0.819077,0.819077,1.6381
0.9599,1.04136,0.819134,0.819134,1.63821
0.96,1.04137,0.819192,0.819192,1.63833
0.9601,1.04137,0.819249,0.819249,1.63844
0.9602,1.04138,0.819306,0.819306,1.63856
0.9603,1.04138,0.819364,0.819364,1.63867
0.9604,1.04139,0.819421,0.819421,1.63878
0.9605,1.04139,0.819478,0.819478,1.6389
0.9606,1.0414,0.819536,0.819536,1.63901
0.9607,1.0414,0.819593,0.819593,1.63913
0.9608,1.04141,0.81965,0.81965,1.63924
0.9609,1.04142,0.819707,0.819707,1.63936
0.961,1.04142,0.819765,0.819765,1.63947
0.9611,1.04764,0.819822,0.819822,1.63959
0.9612,1.04765,0.819879,0.819879,1.6397
0.9613,1.04766,0.819936,0.819936,1.63982
0.9614,1.04767,0.819994,0.819994,1.63993
0.9615,1.04767,0.820051,0.820051,1.64004
0.9616,1.04768,0.820108,0.820108,1.64016
0.9617,1.04769,0.820165,0.820165,1.64027
0.9618,1.04769,0.820223,0.820223,1.64039
0.9619,1.0477,0.82028,0.82028,1.6405
0.962,1.0477,0.820337,0.820337,1.64062
0.9621,1.04771,0.820394,0.820394,1.64073
0.9622,1.04771,0.820451,0.820451,1.64085
0.9623,1.04772,0.820508,0.820508,1.64096
0.9624,1.04772,0.820566,0.820566,1.64107
0.9625,1.04773,0.820623,0.820623,1.64119
0.9626,1.04773,0.82068,0.82068,1.6413
0.9627,1.04774,0.820737,0.820737,1.64142
0.9628,1.04774,0.820794,0.820794,1.64153
0.9629,1.04775,0.820851,0.820851,1.64165
0.963,1.04776,0.820908,0.820908,1.64176
0.9631,1.04776,0.820966,0.820966,1.64187
0.9632,1.04777,0.821023,0.821023,1.64199
0.9633,1.04777,0.82108,0.82108,1.6421
0.9634,1.04778,0.821137,0.821137,1.64222
0.9635,1.04778,0.821194,0.821194,1.64233
0.9636,1.04779,0.821251,0.821251,1.64244
0.9637,1.04779,0.821308,0.821308,1.64256
0.9638,1.0478,0.821365,0.821365,1.64267
0.9639,1.0478,0.821422,0.821422,1.64279
0.964,1.04781,0.821479,0.821479,1.6429
0.9641,1.04781,0.821536,0.821536,1.64302
0.9642,1.04782,0.821593,0.821593,1.64313
0.9643,1.04782,0.82165,0.82165,1.64324
0.9644,1.04783,0.821707,0.821707,1.64336
0.9645,1.04784,0.821764,0.821764,1.64347
0.9646,1.04784,0.821821,0.821821,1.64359
0.9647,1.04785,0.821878,0.821878,1.6437
0.9648,1.04785,0.821935,0.821935,1.64381
0.9649,1.04786,0.821992,0.821992,1.64393
0.965,1.04786,0.822049,0.822049,1.64404
0.9651,1.04787,0.822106,0.822106,1.64415
0.9652,1.04787,0.822163,0.822163,1.64427
0.9653,1.04788,0.82222,0.82222,1.64438
0.9654,1.04788,0.822277,0.822277,1.6445
0.9655,1.04789,0.822334,0.822334,1.64461
0.9656,1.04789,0.82239,0.82239,1.64472
0.9657,1.0479,0.822447,0.822447,1.64484
0.9658,1.04791,0.822504,0.822504,1.64495
0.9659,1.04791,0.822561,0.822561,1.64507
0.966,1.04792,0.822618,0.822618,1.64518
0.9661,1.04792,0.822675,0.822675,1.64529
0.9662,1.04793,0.822732,0.822732,1.64541
0.9663,1.04793,0.822788,0.822788,1.64552
0.9664,1.04794,0.822845,0.822845,1.64563
0.9665,1.04794,0.822902,0.822902,1.64575
0.9666,1.04795,0.822959,0.822959,1.64586
0.9667,1.04795,0.823016,0.823016,1.64597
0.9668,1.04796,0.823073,0.823073,1.64609
0.9669,1.04796,0.823129,0.823129,1.6462
0.967,1.04797,0.823186,0.823186,1.64632
0.9671,1.04798,0.823243,0.823243,1.64643
0.9672,1.04798,0.8233,0.8233,1.64654
0.9673,1.04799,0.823356,0.823356,1.64666
0.9674,1.04799,0.823413,0.823413,1.64677
0.9675,1.048,0.82347,0.82347,1.64688
0.9676,1.048,0.823527,0.823527,1.647
0.9677,1.04801,0.823583,0.823583,1.64711
0.9678,1.04802,0.82364,0.82364,1.64722
0.9679,1.04802,0.823697,0.823697,1.64734
0.968,1.04802,0.823753,0.823753,1.64745
0.9681,1.04803,0.82381,0.82381,1.64756
0.9682,1.04804,0.823867,0.823867,1.64768
0.9683,1.04804,0.823924,0.823924,1.64779
0.9684,1.04805,0.82398,0.82398,1.6479
0.9685,1.04805,0.824037,0.824037,1.64802
0.9686,1.04806,0.824093,0.824093,1.64813
0.9687,1.04806,0.82415,0.82415,1.64824
0.9688,1.04807,0.824207,0.824207,1.64836
0.9689,1.04807,0.824263,0.824263,1.64847
0.969,1.04808,0.82432,0.82432,1.64858
0.9691,1.04808,0.824377,0.824377,1.6487
0.9692,1.04809,0.824433,0.824433,1.64881
0.9693,1.04809,0.82449,0.82449,1.64892
0.9694,1.0481,0.824546,0.824546,1.64904
0.9695,1.0481,0.824603,0.824603,1.64915
0.9696,1.04811,0.82466,0.82466,1.64926
0.9697,1.04811,0.824716,0.824716,1.64938
0.9698,1.04812,0.824773,0.824773,1.64949
0.9699,1.04813,0.824829,0.824829,1.6496
0.97,1.04813,0.824886,0.824886,1.64971
0.9701,1.04814,0.824942,0.824942,1.64983
0.9702,1.04814,0.824999,0.824999,1.64994
0.9703,1.04815,0.825055,0.825055,1.65005
0.9704,1.04815,0.825112,0.825112,1.65017
0.9705,1.04816,0.825168,0.825168,1.65028
0.9706,1.04816,0.825225,0.825225,1.65039
0.9707,1.04817,0.825281,0.825281,1.65051
0.9708,1.04817,0.825338,0.825338,1.65062
0.9709,1.04818,0.825394,0.825394,1.65073
0.971,1.04818,0.825451,0.825451,1.65084
0.9711,1.04819,0.825507,0.825507,1.65096
0.9712,1.04819,0.825563,0.825563,1.65107
0.9713,1.0482,0.82562,0.82562,1.65118
0.9714,1.0482,0.825676,0.825676,1.6513
0.9715,1.04821,0.825733,0.825733,1.65141
0.9716,1.04821,0.825789,0.825789,1.65152
0.9717,1.04822,0.825846,0.825846,1.65163
0.9718,1.04823,0.825902,0.825902,1.65175
0.9719,1.04823,0.825958,0.825958,1.65186
0.972,1.04824,0.826015,0.826015,1.65197
0.9721,1.04824,0.826071,0.826071,1.65209
0.9722,1.04825,0.826127,0.826127,1.6522
0.9723,1.04825,0.826184,0.826184,1.65231
0.9724,1.04826,0.82624,0.82624,1.65242
0.9725,1.04826,0.826296,0.826296,1.65254
0.9726,1.04827,0.826353,0.826353,1.65265
0.9727,1.04827,0.826409,0.826409,1.65276
0.9728,1.04828,0.826465,0.826465,1.65287
0.9729,1.04829,0.826522,0.826522,1.65299
0.973,1.04829,0.826578,0.826578,1.6531
0.9731,1.0483,0.826634,0.826634,1.65321
0.9732,1.0483,0.82669,0.82669,1.65332
0.9733,1.04831,0.826747,0.826747,1.65344
0.9734,1.04831,0.826803,0.826803,1.65355
0.9735,1.04832,0.826859,0.826859,1.65366
0.9736,1.04833,0.826915,0.826915,1.65377
0.9737,1.04833,0.826972,0.826972,1.65389
0.9738,1.04834,0.827028,0.827028,1.654
0.9739,1.04834,0.827084,0.827084,1.65411
